team_code,shirt_number,position,player_name,first_names,last_names,name_on_shirt,dob,club,height_cm,source,source_page
NZL,1,GK,CROCOMBE Max,Maxime Teremoana,CROCOMBE,,12/08/1993,Millwall FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,2,DF,PAYNE Tim,Timothy John,PAYNE,,10/01/1994,Wellington Phoenix FC (NZL),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,3,DF,DE VRIES Francis,Francis,DE VRIES,,28/11/1994,Auckland FC (NZL),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,4,DF,BINDON Tyler,Tyler Grant,BINDON,,27/01/2005,Sheeld United FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,5,DF,BOXALL Michael,Michael Joseph,BOXALL,,18/08/1988,Minnesota United FC (USA),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,6,MF,BELL Joe,Joe Zen Robert,BELL,,27/04/1999,Viking Stavanger (NOR),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,7,MF,GARBETT Matthew,Matthew Jimmy David,GARBETT,,13/04/2002,Peterborough United FC (ENG),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,8,MF,STAMENIC Marko,Marko Seufatu Nikola,STAMENIC,,19/02/2002,Swansea City AFC (WAL),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,9,FW,WOOD Chris,Christopher Grant,WOOD,,07/12/1991,Nottingham Forest FC (ENG),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,10,MF,SINGH Sarpreet,Sarpreet,SINGH,,20/02/1999,Wellington Phoenix FC (NZL),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,11,MF,JUST Elijah,Elijah Henry,JUST,,01/05/2000,Motherwell FC (SCO),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,12,GK,PAULSEN Alex,Alexander Noah,PAULSEN,,04/07/2002,Lechia Gdańsk (POL),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,13,DF,CACACE Liberato,Liberato Gianpaolo,CACACE,,27/09/2000,Wrexham AFC (WAL),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,14,MF,RUFER Alex,Alex Arthur,RUFER,,12/06/1996,Wellington Phoenix FC (NZL),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,15,DF,PIJNAKER Nando,Nando Zen,PIJNAKER,,25/02/1999,Auckland FC (NZL),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,16,DF,SURMAN Finn,Finn,SURMAN,,23/09/2003,Portland Timbers (USA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,17,FW,BARBAROUSES Kosta,Kosta,BARBAROUSES,,19/02/1990,WS Wanderers FC (AUS),171,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,18,FW,WAINE Ben,Benjamin Peter,WAINE,,11/06/2001,Port Vale FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,19,MF,OLD Ben,Benjamin Craig,OLD,,13/08/2002,AS Saint-Etienne (FRA),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,20,MF,McCOWATT Callum,Callum William,MCCOWATT,,30/04/1999,Silkeborg IF (DEN),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,21,FW,RANDALL Jesse,Jesse Carmichael,RANDALL,,19/08/2002,Auckland FC (NZL),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,22,GK,WOUD Michael,Michael Cornelis,WOUD,,16/01/1999,Auckland FC (NZL),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,23,MF,THOMAS Ryan,Ryan Jared,THOMAS,,20/12/1994,PEC Zwolle (NED),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,24,DF,ELLIOT Callan,Callan Rennie,ELLIOT,,07/07/1999,Auckland FC (NZL),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,25,MF,BAYLISS Lachlan,Lachlan Ryan,BAYLISS,,24/07/2002,Newcastle United Jets FC (AUS),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NZL,26,DF,SMITH Tommy,Thomas Jefferson,SMITH,,31/03/1990,Braintree Town FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31
NOR,1,GK,NYLAND Orjan,Ørjan Haskjold,NYLAND,NYLAND,10/09/1990,Sevilla FC (ESP),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,2,MF,THORSBY Morten,Morten,THORSBY,THORSBY,05/05/1996,US Cremonese (ITA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,3,DF,AJER Kristoffer,Kristoffer Vassbakk Köpp,AJER,VASSBAKK AJER,17/04/1998,Brentford FC (ENG),198,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,4,DF,OSTIGARD Leo,Leo Skiri,ØSTIGÅRD,ØSTIGÅRD,28/11/1999,Genoa CFC (ITA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,5,DF,MOLLER WOLFE David,David Møller,WOLFE,MØLLER WOLFE,23/04/2002,Wolverhampton Wanderers FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,6,MF,BERG Patrick,Patrick,BERG,BERG,24/11/1997,FK Bodø/Glimt (NOR),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,7,FW,SORLOTH Alexander,Alexander,SØRLOTH,SØRLOTH,05/12/1995,Atlético De Madrid (ESP),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,8,MF,BERGE Sander,Sander Gard Bolin,BERGE,BERGE,14/02/1998,Fulham FC (ENG),195,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,9,FW,HAALAND Erling,Erling Braut,HAALAND,BRAUT HAALAND,21/07/2000,Manchester City FC (ENG),195,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,10,MF,ODEGAARD Martin,Martín,ØDEGAARD,ØDEGAARD,17/12/1998,Arsenal FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,11,FW,STRAND LARSEN Jorgen,Jørgen Strand,LARSEN,STRAND LARSEN,06/02/2000,Crystal Palace FC (ENG),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,12,GK,TANGVIK Sander,Sander,TANGVIK,TANGVIK,29/11/2002,Hamburger SV (GER),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,13,GK,SELVIK Egil,Egil,SELVIK,SELVIK,30/07/1997,Watford FC (ENG),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,14,MF,AURSNES Fredrik,Fredrik,AURSNES,AURSNES,10/12/1995,SL Benca (POR),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,15,DF,BJORKAN Fredrik Andre,Fredrik André,BJØRKAN,BJØRKAN,21/08/1998,FK Bodø/Glimt (NOR),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,16,DF,HOLMGREN PEDERSEN Marcus,Marcus Holmgren,PEDERSEN,HOLMGREN,16/07/2000,Torino FC (ITA),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,17,DF,HEGGEM Torbjorn,Torbjørn Lysaker,HEGGEM,HEGGEM,12/01/1999,Bologna FC (ITA),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,18,MF,THORSTVEDT Kristian,Kristian,THORSTVEDT,THORSTVEDT,13/03/1999,US Sassuolo (ITA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,19,MF,AASGAARD Thelo,Thelonious Gerard,AASGAARD,AASGAARD,02/05/2002,Rangers FC (SCO),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,20,FW,NUSA Antonio,Antonio Eromonsele Nordby,NUSA,NUSA,17/04/2005,RB Leipzig (GER),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,21,MF,SCHJELDERUP Andreas,Andreas Rædergård,SCHJELDERUP,SCHJELDERUP,01/06/2004,SL Benca (POR),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,22,MF,BOBB Oscar,Oscar,BOBB,BOBB,12/07/2003,Fulham FC (ENG),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,23,MF,HAUGE Jens Petter,Jens Petter,HAUGE,HAUGE,12/10/1999,FK Bodø/Glimt (NOR),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,24,DF,LANGAS Sondre,Sondre Klingen,LANGÅS,LANGÅS,02/02/2001,Derby County FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,25,DF,FALCHENER Henrik,Henrik Sælebakke,FALCHENER,FALCHENER,08/05/2003,Viking Stavanger (NOR),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
NOR,26,FW,RYERSON Julian,Julian,RYERSON,RYERSON,17/11/1997,Borussia Dortmund (GER),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,32
PAN,1,GK,MEJIA Luis,Luis Ricardo,MEJÍA CAJAR,,,16/03/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,2,DF,BLACKMAN Cesar,César Rodolfo,BLACKMAN CAMARENA,,,02/04/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,3,DF,CORDOBA Jose,Jose Angel,CÓRDOBA CHAMBERS,,,03/06/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,4,DF,ESCOBAR Fidel,Fidel,ESCOBAR MENDIETA,,,09/01/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,5,DF,FARINA Edgardo,Edgardo Issac,FARIÑA WYNTER,,,19/10/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,6,MF,MARTINEZ Cristian,Cristian Jesus,MARTÍNEZ,,,06/02/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,7,MF,RODRIGUEZ Jose Luis,José Luis,RODRÍGUEZ FRANCIS,,,19/06/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,8,MF,CARRASQUILLA Adalberto,Adalberto Eliecer,CARRASQUILLA ALCAZAR,,,28/11/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,9,FW,RODRIGUEZ Tomas,Tomas Abdiel,RODRIGUEZ MENA,,,09/03/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,10,MF,DIAZ Ismael,Ismael,DÍAZ DE LEON,,,12/05/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,11,MF,BARCENAS Edgar Yoel,Édgar Yoel,BÁRCENAS HERRERA,,,23/10/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,12,GK,SAMUDIO Cesar,César Jair,SAMUDIO MURILLO,,,23/02/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,13,DF,RAMOS Jiovany,Jiovany Javier,RAMOS DIAZ,,,26/01/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,14,DF,HARVEY Carlos,Carlos Miguel,HARVEY CESNEROS,,,03/02/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,15,DF,DAVIS Eric,Eric Javier,DAVIS GRAJALES,,,31/03/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,16,DF,ANDRADE Andres,Andres Alberto,ANDRADE CEDENO,,,16/10/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,17,FW,FAJARDO Jose,José,FAJARDO NELSON,,,18/08/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,18,FW,WATERMAN Cecilio,Cecilio Alfonso,WATERMAN RUIZ,,,13/04/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,19,MF,QUINTERO Alberto,Alberto Abdiel,QUINTERO MEDINA,,,18/12/1987,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,20,MF,GODOY Anibal,Aníbal Casis,GODOY LEMUS,,,10/02/1990,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,21,MF,YANIS Cesar,César Augusto,YANIS VELASCO,,,28/01/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,22,GK,MOSQUERA Orlando,Orlando,MOSQUERA,,,25/12/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,23,DF,MURILLO Amir,Michael Amir,MURILLO BERMUDEZ,,,11/02/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,24,FW,LONDONO Azarias,Azarias Emmanuel,LONDOÑO GONZALEZ,,,21/06/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,25,DF,MILLER Roderick,Roderick Alonso,MILLER MOLINA,,,03/04/1992,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAN,26,DF,GUTIERREZ Jorge,Jorge Abdiel,GUTIERREZ CORNEJO,,,01/09/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,33
PAR,1,GK,FERNANDEZ Gatito,Roberto Junior,FERNANDEZ TORRES,,,29/03/1988,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,2,DF,VELAZQUEZ Gustavo,Víctor Gustavo,VELÁZQUEZ RAMOS,,,17/04/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,3,DF,ALDERETE Omar,Omar Federico,ALDERETE FERNÁNDEZ,,,26/12/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,4,DF,CACERES Juan Jose,Juan Jose,CACERES,,,01/06/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,5,DF,BALBUENA Fabian,Fabián Cornelio,BALBUENA GONZÁLEZ,,,23/08/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,6,DF,ALONSO Junior,Júnior Osmar Ignacio,ALONSO MUJICA,,,09/02/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,7,MF,SOSA Ramon,Ramón,SOSA ACOSTA,,,31/08/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,8,MF,GOMEZ Diego,Diego Alexander,GOMEZ AMARILLA,,,27/03/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,9,FW,SANABRIA Antonio,Arnaldo Antonio,SANABRIA AYALA,,,04/03/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,10,MF,ALMIRON Miguel,Miguel Angel,ALMIRÓN REJALA,,,10/02/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,11,MF,MAURICIO,Mauricio,MAGALHÃES PRADO,,,22/06/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,12,GK,GILL Orlando,Orlando Daniel,GILL NOLDIN,,,11/06/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,13,DF,CANALE Jose,Jose Maria,CANALE DOMINGUEZ,,,20/07/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,14,MF,CUBAS Andres,Adrián Andrés,CUBAS,,,11/05/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,15,DF,GOMEZ Gustavo,Gustavo Raul,GÓMEZ PORTILLO,,,06/05/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,16,MF,BOBADILLA Damian,Damián Josue,BOBADILLA BENITEZ,,,11/07/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,17,FW,ROMERO GAMARRA Alejandro,Alejandro Sebastian,ROMERO GAMARRA,,,11/01/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,18,FW,ARCE Alex,Alex Adrian,ARCE BARRIOS,,,16/06/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,19,FW,ENCISO Julio,Julio Cesar,ENCISO ESPINOLA,,,23/01/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,20,MF,OJEDA Braian,Braian Oscar,OJEDA RODRIGUEZ,,,27/06/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,21,FW,AVALOS Gabriel,Gabriel,AVALOS STUMPFS,,,12/10/1990,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,22,GK,OLVEIRA Gaston,Gastón Hernán,OLVEIRA ECHEVERRIA,,,21/04/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,23,MF,GALARZA Matias,Matias,GALARZA FONDA,,,11/02/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,24,MF,CABALLERO Gustavo,Gustavo Ruben,CABALLERO GONZALEZ,,,21/09/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,25,FW,PITTA Isidro,Isidro Miguel,PITTA SALDIVAR,,,14/08/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
PAR,26,DF,MAIDANA Alexandro,Alexandro,MAIDANA MENDIETA,,,26/07/2005,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,34
POR,1,GK,DIOGO COSTA,Diogo,MEIRELES DA COSTA,,,19/09/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,2,DF,NELSON SEMEDO,Nélson,CABRAL SEMEDO,,,16/11/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,3,DF,RUBEN DIAS,Rúben,DOS SANTOS GATO ALVES DIAS,,,14/05/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,4,DF,TOMAS ARAUJO,Tomás,LEMOS ARAÚJO,,,16/05/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,5,DF,DIOGO DALOT,José Diogo,DALOT TEIXEIRA,,,18/03/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,6,MF,MATHEUS NUNES,Matheus Luiz,NUNES,,,27/08/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,7,FW,CRISTIANO RONALDO,Cristiano Ronaldo,DOS SANTOS AVEIRO,,,05/02/1985,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,8,MF,BRUNO FERNANDES,Bruno Miguel,BORGES FERNANDES,,,08/09/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,9,FW,GONCALO RAMOS,Gonçalo,MATIAS RAMOS,,,20/06/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,10,MF,BERNARDO SILVA,Bernardo,MOTA VEIGA DE CARVALHO E SILVA,,,10/08/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,11,FW,JOAO FELIX,João,FÉLIX SEQUEIRA,,,10/11/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,12,GK,JOSE SA,José Pedro,MALHEIRO DE SÁ,,,17/01/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,13,DF,RENATO VEIGA,Renato,DA PALMA VEIGA,,,29/07/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,14,DF,GONCALO INACIO,Gonçalo,BERNARDO INÁCIO,,,25/08/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,15,MF,JOAO NEVES,João Pedro,GONÇALVES NEVES,,,27/09/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,16,FW,FRANCISCO TRINCAO,Francisco António,MACHADO MOTA DE CASTRO TRINCÃO,,,29/12/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,17,FW,RAFAEL LEAO,Rafael Alexandre,DA CONCEIÇÃO LEÃO,,,10/06/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,18,FW,PEDRO NETO,Pedro,LOMBA NETO,,,09/03/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,19,FW,GONCALO GUEDES,Gonçalo Manuel,GANCHINHO GUEDES,,,29/11/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,20,DF,JOAO CANCELO,João Pedro,CAVACO CANCELO,,,27/05/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,21,MF,RUBEN NEVES,Rúben Diogo,DA SILVA NEVES,,,13/03/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,22,GK,RUI SILVA,Rui Tiago,DANTAS DA SILVA,,,07/02/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,23,MF,VITINHA,Vitor,MACHADO FERREIRA,,,13/02/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,24,DF,SAMU COSTA,Samuel,DE ALMEIDA COSTA,,,27/11/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,25,DF,NUNO MENDES,Nuno Alexandre,TAVARES MENDES,,,19/06/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
POR,26,FW,FRANCISCO CONCEICAO,Francisco,FERNANDES DA CONCEIÇÃO,,,14/12/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,35
QAT,1,GK,MAHMOUD ABUNADA,Mahmoud Ibrahim M,,ABUNADA,,05/02/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,2,DF,PEDRO MIGUEL,Pedro Miguel D D,,CORREIA,,06/08/1990,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,3,DF,LUCAS MENDES,Lucas Michel,,MENDES,,03/07/1990,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,4,DF,ISSA LAYE,Gueye,,SEYDINAISSALAYE,,22/12/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,5,DF,JASSEM GABER,Jassem Gaber E,,ABDULSALLAM,,20/02/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,6,MF,ABDULAZIZ HATEM,Abdelaziz Hatim A,,MOHAMED,,01/01/1990,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,7,FW,AHMED ALAAELDIN,Ahmed Alaaeldin B M,,ABDELMOTAAL,,31/01/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,8,FW,EDMILSON JUNIOR,Edmilson Junior P,,DASILVA,,19/08/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,9,FW,MOHAMMED MUNTARI,Mohammed,,MUNTARI,,20/12/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,10,FW,HASSAN ALHAYDOS,Hasan Khalid H,,ALHAYDOS,,11/12/1990,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,11,FW,AKRAM AFIF,Akram Hassan A Y,,AFIF,,18/11/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,12,MF,KARIM BOUDIAF,Karim,,BOUDIAF,,16/09/1990,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,13,DF,AYOUB ALOUI,Ayoub Mohamed,,ALOUI,,11/03/2005,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,14,DF,HOMAM AHMED,Homam Elamin M,,AHMED,,25/08/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,15,FW,YUSUF ABDURISAG,Yusuf Abdurisag,,YUSUF,,06/08/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,16,DF,BOUALEM KHOUKHI,Boualem,,KHOUKHI,,09/07/1990,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,17,MF,AHMED ALGANEHI,Ahmed Mohamed H K,,ALGANEHI,,22/09/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,18,DF,SULTAN ALBRAKE,Sultan Hussain M H,,AL-BRAKE,,07/04/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,19,FW,ALMOEZ ALI,Almoez Ali Zainelabdeen M,,ABDULLA,,19/08/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
