team_code,team_name_from_pdf,shirt_number,position,player_name,first_names,last_names,name_on_shirt,dob,club,height_cm,source_url,source_page,extraction_method
CUW,Curaçao,22,MF,FELIDA Kevin,Kevin Antonio,FELIDA,FELIDA,11/11/1999,FC Den Bosch (NED),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,14,pdfplumber_extract_table_header_mapped_v2
CUW,Curaçao,23,DF,BAZOER Riechedly,Riechedly Guillermo,BAZOER,BAZOER,12/10/1996,Konyaspor (TUR),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,14,pdfplumber_extract_table_header_mapped_v2
CUW,Curaçao,24,DF,FONVILLE Deveron,Deveron Lenny,FONVILLE,FONVILLE,16/05/2003,NEC Nijmegen (NED),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,14,pdfplumber_extract_table_header_mapped_v2
CUW,Curaçao,25,GK,BODAK Tyrick,Tyrick Jeremy,BODAK,BODAK,15/05/2002,SC Telstar (NED),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,14,pdfplumber_extract_table_header_mapped_v2
CUW,Curaçao,26,GK,DOORNBUSCH Trevor,Trevor Irving,DOORNBUSCH,DOORNBUSCH,06/07/1999,VVV Venlo (NED),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,14,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,1,GK,KOVAR Matej,Matěj,KOVÁŘ,KOVÁŘ,17/05/2000,PSV Eindhoven (NED),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,2,DF,ZIMA David,David,ZIMA,ZIMA,08/11/2000,SK Slavia Praha (CZE),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,3,DF,HOLES Tomas,Tomáš,HOLEŠ,HOLEŠ,31/03/1993,SK Slavia Praha (CZE),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,4,DF,HRANAC Robin,Robin,HRANÁČ,HRANÁČ,29/01/2000,TSG Hoffenheim (GER),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,5,DF,COUFAL Vladimir,Vladimír,COUFAL,COUFAL,22/08/1992,TSG Hoffenheim (GER),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,6,DF,CHALOUPEK Stepan,Štěpán,CHALOUPEK,CHALOUPEK,08/03/2003,SK Slavia Praha (CZE),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,7,DF,KREJCI Ladislav,Ladislav,KREJČÍ,KREJČÍ,20/04/1999,Wolverhampton Wanderers FC (ENG),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,8,MF,DARIDA Vladimir,Vladimír,DARIDA,DARIDA,08/08/1990,FC Hradec Králové (CZE),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,9,FW,HLOZEK Adam,Adam,HLOŽEK,HLOŽEK,25/07/2002,TSG Hoffenheim (GER),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,10,FW,SCHICK Patrik,Patrik,SCHICK,SCHICK,24/01/1996,Bayer 04 Leverkusen (GER),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,11,FW,KUCHTA Jan,Jan,KUCHTA,KUCHTA,08/01/1997,AC Sparta Praha (CZE),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,12,MF,CERV Lukas,Lukáš,ČERV,ČERV,10/04/2001,FC Viktoria Plzeň (CZE),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,13,FW,CHYTIL Mojmir,Mojmír,CHYTIL,CHYTIL,29/04/1999,SK Slavia Praha (CZE),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,14,DF,JURASEK David,David,JURÁSEK,JURÁSEK,07/08/2000,SK Slavia Praha (CZE),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,15,FW,SULC Pavel,Pavel,ŠULC,ŠULC,29/12/2000,Olympique Lyonnais (FRA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,16,GK,STANEK Jindrich,Jindřich,STANĚK,STANĚK,27/04/1996,SK Slavia Praha (CZE),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,17,MF,PROVOD Lukas,Lukáš,PROVOD,PROVOD,23/10/1996,SK Slavia Praha (CZE),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,18,MF,SADILEK Michal,Michal,SADÍLEK,SADÍLEK,31/05/1999,SK Slavia Praha (CZE),169,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,19,FW,CHORY Tomas,Tomáš,CHORÝ,CHORÝ,26/01/1995,SK Slavia Praha (CZE),199,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,20,DF,ZELENY Jaroslav,Jaroslav,ZELENÝ,ZELENÝ,20/08/1992,AC Sparta Praha (CZE),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,21,DF,DOUDERA David,David,DOUDĚRA,DOUDĚRA,31/05/1998,SK Slavia Praha (CZE),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,22,MF,SOUCEK Tomas,Tomáš,SOUČEK,SOUČEK,27/02/1995,West Ham United FC (ENG),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,23,GK,HORNICEK Lukas,Lukáš,HORNÍČEK,HORNÍČEK,13/07/2002,SC Braga (POR),198,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,24,MF,SOJKA Alexandr,Alexandr,SOJKA,SOJKA,02/04/2003,FC Viktoria Plzeň (CZE),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,25,MF,SOCHUREK Hugo,Hugo,SOCHŮREK,SOCHŮREK,07/06/2008,AC Sparta Praha (CZE),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
CZE,Czechia,26,FW,VISINSKY Denis,Denis,VIŠINSKÝ,VIŠINSKÝ,21/03/2003,FC Viktoria Plzeň (CZE),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,15,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,1,GK,GALINDEZ Hernan,Hernán Ismael,GALÍNDEZ,GALINDEZ,30/03/1987,CA Huracán (ARG),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,2,DF,TORRES Felix,Félix Eduardo,TORRES CAICEDO,TORRES,11/01/1997,SC Internacional (BRA),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,3,DF,HINCAPIE Piero,Piero Martin,HINCAPIÉ REYNA,HINCAPIE,09/01/2002,Arsenal FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,4,DF,ORDONEZ Joel,Joel Leandro,ORDÓÑEZ GUERRERO,ORDÓÑEZ,21/04/2004,Club Brugge (BEL),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,5,MF,ALCIVAR Jordy,Jordy Jose,ALCÍVAR MACÍAS,ALCIVAR,05/08/1999,Independiente Del Valle (ECU),168,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,6,DF,PACHO Willian,Willian Joel,PACHO TENORIO,PACHO,16/10/2001,Paris Saint-Germain (FRA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,7,DF,ESTUPINAN Pervis,Pervis Josue,ESTUPIÑÁN TENORIO,ESTUPIÑÁN,21/01/1998,AC Milan (ITA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,8,MF,VALENCIA Anthony,Anthony Lenin,VALENCIA BAJAÑA,A. VALENCIA,21/07/2003,Royal Antwerp FC (BEL),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,9,FW,YEBOAH John,John,YEBOAH ZAMORA,YEBOAH ZAMORA,23/06/2000,Venezia FC (ITA),170,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,10,MF,PAEZ Kendry,Ray Kendry,PAEZ ANDRADE,PAEZ,04/05/2007,CA River Plate (ARG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,11,FW,RODRIGUEZ Kevin,Kevin Jose,RODRÍGUEZ CORTEZ,RODRIGUEZ,04/03/2000,Royale Union Saint-Gilloise (BEL),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,12,GK,RAMIREZ Moises,Wellington Moisés,RAMÍREZ PRECIADO,RAMÍREZ,09/09/2000,AE Kisia FC (GRE),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,13,FW,VALENCIA Enner,Enner Remberto,VALENCIA LASTRA,E. VALENCIA,04/11/1989,CF Pachuca (MEX),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,14,MF,MINDA Alan,Alan Steve,MINDA GARCIA,MINDA,14/05/2003,Atlético Mineiro (BRA),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,15,MF,VITE Pedro,Pedro Jeampierre,VITE UCA,VITE,09/03/2002,Pumas UNAM (MEX),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,16,FW,CAICEDO Jordy,Jordy Josue,CAICEDO MEDINA,J. CAICEDO,18/11/1997,CA Huracán (ARG),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,17,DF,PRECIADO Angelo,Ángelo Smit,PRECIADO QUIÑONEZ,PRECIADO,18/02/1998,Atlético Mineiro (BRA),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,18,MF,CASTILLO Denil,Denil Daniel,CASTILLO PRECIADO,CASTILLO,24/03/2004,FC Midtjylland (DEN),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,19,FW,PLATA Gonzalo,Gonzalo Jordy,PLATA JIMENEZ,PLATA,01/11/2000,CR Flamengo (BRA),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,20,FW,ANGULO Nilson,Nilson David,ANGULO RAMIREZ,ANGULO,19/06/2003,Sunderland AFC (ENG),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,21,MF,FRANCO Alan,Alan Steven,FRANCO PALMA,FRANCO,21/08/1998,Atlético Mineiro (BRA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,22,GK,VALLE Gonzalo,Gonzalo Roberto,VALLE BUSTAMANTE,VALLE,28/02/1996,LDU Quito (ECU),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,23,MF,CAICEDO Moises,Moisés Isaac,CAICEDO COROZO,M. CAICEDO,02/11/2001,Chelsea FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,24,FW,AREVALO Jeremy,Jeremy Alberto,AREVALO MERA,AREVALO,19/03/2005,VfB Stuttgart (GER),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,25,DF,POROZO Jackson,Jackson Gabriel,POROZO VERNAZA,POROZO,04/08/2000,Club Tijuana (MEX),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
ECU,Ecuador,26,DF,MEDINA Yaimar,Yaimar Abel,MEDINA ORTIZ,MEDINA,05/11/2004,KRC Genk (BEL),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,16,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,1,GK,MOHAMED ELSHENAWY,Mohamed Elsayed Mohamed,ELSHENAWY GOMAA,M. ELSHENAWY,18/12/1988,Al Ahly FC (EGY),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,2,DF,YASSER IBRAHIM,Yasser Ahmed Ibrahim,ELHANAFY,YASSER,10/02/1993,Al Ahly FC (EGY),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,3,DF,MOHAMED HANY,Mohamed Hany Gamal,ELDEMERDASH,M. HANY,02/02/1996,Al Ahly FC (EGY),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,4,DF,HOSSAM ABDELMAGUID,Hossam Abdelmegeed Abdelsalam,ABDELMEGEED,HOSSAM,30/04/2001,Zamalek SC (EGY),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,5,DF,RAMY RABIA,Ramy Hisham Abdelaziz Moustafa,RABIA,R. RABIAA,20/05/1993,Al Ain FC (UAE),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,6,DF,MOHAMED ABDELMONEIM,Mohamed Abdelmoneim Elsayed M,AHMED,M. ABDELMONIEM,01/02/1999,OGC Nice (FRA),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,7,FW,TREZEGUET,Mahmoud Ahmed Ibrahim,HASSAN,M. TREZEGUET,01/10/1994,Al Ahly FC (EGY),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,8,MF,EMAM ASHOUR,Emam Ashour Metwaly,ABDELGHANY,E. ASHOUR,20/02/1998,Al Ahly FC (EGY),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,9,FW,HAMZA ABDELKARIM,Hamza Mohamed Abdelkarim E,SELIM,ABDELKARIM,01/01/2008,FC Barcelona (ESP),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,10,FW,MOHAMED SALAH,Mohamed Salah Hamed Mahrous,GHALY,M. SALAH,15/06/1992,Liverpool FC (ENG),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,11,MF,MOSTAFA ZICO,Mostafa Mohamed Zaky,ABDELRAOUF,ZICO,27/04/1997,Pyramids FC (EGY),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,12,FW,HAISSEM HASSAN,Haissem Yousry Fouad A,HASSAN,H. HASSAN,08/02/2002,Real Oviedo (ESP),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,13,DF,AHMED FATOUH,Ahmed Mohamed Aboelfetouh,MOHAMED,A. FATOUH,22/03/1998,Zamalek SC (EGY),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,14,MF,HAMDY FATHY,Hamdy Fathy Abdelhalim,ABDELFATTAH,H. FATHY,29/09/1994,Al Wakrah SC (QAT),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,15,DF,KARIM HAFEZ,Karim Hafez Ramadan,SEIFELDIN,K. HAFEZ,12/03/1996,Pyramids FC (EGY),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,16,GK,MAHDY SOLIMAN,Mahdy Mohamed Soliman,IBRAHIM,M. SOLIMAN,08/06/1987,Zamalek SC (EGY),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,17,MF,MOHANAD LASHIN,Mohanad Mostafa Ahmed A,LASHIN,M. LASHIN,29/05/1996,Pyramids FC (EGY),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,18,MF,NABIL DONGA,Nabil Emad Aly Elmahdy,ALY,DONGA,06/04/1996,Al Najmah SC (KSA),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,19,MF,MARAWAN ATTIA,Marawan Attia Fahim,GHALLAB,M. ATTIA,01/08/1998,Al Ahly FC (EGY),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,20,FW,IBRAHIM ADEL,Ibrahim Adel Aly Mohamed,HASSAN,I. ADEL,23/04/2001,FC Nordsjælland (DEN),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,21,MF,MAHMOUD SABER,Mahmoud Saber Abdelmohsen H,ABDELMOHSEN,M. SABER,30/07/2001,ZED FC (EGY),170,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,22,FW,OMAR MARMOUSH,Omar Khaled Mohamed Abdelsalam,MARMOUSH,MARMOUSH,07/02/1999,Manchester City FC (ENG),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,23,GK,MOSTAFA SHOUBIR,Mostafa Ahmed Abdelaziz Mohame,SHOUBIR,SHOUBIR,15/05/2000,Al Ahly FC (EGY),195,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,24,DF,TAREK ALAA,Tarek Alaa Abdelghaffar Abdel,ELGEBALY,T. ALAA,05/01/2002,ZED FC (EGY),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,25,FW,ZIZO,Ahmed Mostafa Mohamed,SAYED,ZIZO,10/01/1996,Al Ahly FC (EGY),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
EGY,Egypt,26,GK,MOHAMED ALAA,Mohamed Alaaeldin Soliman M,AHMED,M. ALAA,01/01/1999,El Gouna FC (EGY),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,17,pdfplumber_extract_table_header_mapped_v2
ENG,England,1,GK,PICKFORD Jordan,Jordan Lee,PICKFORD,PICKFORD,07/03/1994,Everton FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,2,DF,KONSA Ezri,Ezri Ngoyo,KONSA,KONSA,23/10/1997,Aston Villa FC (ENG),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,3,DF,OREILLY Nico,Nico,O'REILLY,O'REILLY,21/03/2005,Manchester City FC (ENG),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,4,MF,RICE Declan,Declan,RICE,RICE,14/01/1999,Arsenal FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,5,DF,STONES John,John,STONES,STONES,28/05/1994,Manchester City FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,6,DF,GUEHI Marc,Addji Keaninkin Marc-Isreal,GUEHI,GUEHI,13/07/2000,Manchester City FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,7,FW,SAKA Bukayo,Bukayo Ayoyinka,SAKA,SAKA,05/09/2001,Arsenal FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,8,MF,ANDERSON Elliot,Elliot Junior,ANDERSON,ANDERSON,06/11/2002,Nottingham Forest FC (ENG),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,9,FW,KANE Harry,Harry Edward,KANE,KANE,28/07/1993,FC Bayern München (GER),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,10,MF,BELLINGHAM Jude,Jude Victor William,BELLINGHAM,BELLINGHAM,29/06/2003,Real Madrid C. F. (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,11,FW,RASHFORD Marcus,Marcus,RASHFORD,RASHFORD,31/10/1997,FC Barcelona (ESP),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,12,DF,LIVRAMENTO Tino,Valentino Francisco,LIVRAMENTO,LIVRAMENTO,12/11/2002,Newcastle United FC (ENG),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,13,GK,HENDERSON Dean,Dean Bradley,HENDERSON,D. HENDERSON,12/03/1997,Crystal Palace FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,14,MF,HENDERSON Jordan,Jordan Brian,HENDERSON,J. HENDERSON,17/06/1990,Brentford FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,15,DF,BURN Dan,Daniel Johnson,BURN,BURN,09/05/1992,Newcastle United FC (ENG),201,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,16,MF,MAINOO Kobbie,Kobbie Boateng,MAINOO,MAINOO,19/04/2005,Manchester United FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,17,MF,ROGERS Morgan,Morgan Elliot,ROGERS,ROGERS,26/07/2002,Aston Villa FC (ENG),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,18,FW,GORDON Anthony,Anthony Michael,GORDON,GORDON,24/02/2001,Newcastle United FC (ENG),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,19,FW,WATKINS Ollie,Oliver George Arthur,WATKINS,WATKINS,30/12/1995,Aston Villa FC (ENG),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,20,FW,MADUEKE Noni,Chukwunonso Azuka Tristan,MADUEKE,MADUEKE,10/03/2002,Arsenal FC (ENG),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,21,MF,EZE Eberechi,Eberechi Oluchi,EZE,EZE,29/06/1998,Arsenal FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
ENG,England,22,FW,TONEY Ivan,Ivan Benjamin Elijah,TONEY,TONEY,16/03/1996,Al Ahli FC (KSA),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,18,pdfplumber_extract_table_header_mapped_v2
